record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_2dnAzT71TR7HFlVEj,False,False,False,False,False,True,False,False,False,True
R_D2kkqufOl9jRkqJBd,False,True,False,False,False,True,False,False,False,False
R_1mRhWeRjpvyl6zANA,False,False,False,False,False,False,False,False,False,True
R_BM3ZV7bX9mDY5AlNA,False,True,False,False,True,False,False,False,False,False
R_2ztD1drW7DY9qj6NA,False,False,False,False,False,True,False,False,False,True
R_WwWnW1AZwj1A1GNNA,False,False,False,False,False,False,False,False,False,True
R_wZAgt1nZQpkjkcNDa,False,True,False,False,False,False,False,False,False,True
R_1JDwxhJJL872QFINA,False,True,True,False,True,True,False,False,False,True
R_2YVveRg59hi3qgSNA,False,True,False,False,False,False,False,False,False,True
R_1i3FfhozZDhEqc5NA,False,False,False,False,False,False,False,False,False,True
R_2X6vykZ0T4FtNjXBa,False,True,False,False,False,False,False,False,False,False
R_2X6vykZ0T4FtNjXEj,False,True,False,False,False,False,False,False,False,False
R_3PvNT5G4xJBTSO7NA,False,False,True,False,False,True,False,False,False,True
R_2WUuPGfUbMlYiV2NA,False,True,False,False,False,True,False,False,False,False
R_2xEMukI2q12AojnNA,False,False,True,False,False,False,False,False,False,True
R_AbaDTjckQDeTeAVNA,False,False,True,False,False,False,False,False,False,False
R_e2S5hqZktrCRgrfNA,False,True,False,False,False,False,False,False,False,False
R_1lykUYO4Xv45f0bBd,False,True,False,False,False,True,False,False,False,True
R_2zcln2tvYSUIityBw,False,False,True,False,False,False,False,False,False,False
R_yW168mRRG37ize1Ct,False,False,True,False,False,False,False,False,False,False
R_yW168mRRG37ize1Cu,False,False,True,False,False,False,False,False,False,False
R_yW168mRRG37ize1Dp,False,False,True,False,False,False,False,False,False,False
R_yW168mRRG37ize1Bf,False,False,True,False,False,False,False,False,False,False
R_3si5V6WsLDZ97JENA,False,True,False,False,False,True,False,False,False,False
R_29blGKz5GrWZpdYNA,False,False,True,False,False,False,False,False,False,False
R_6KFYciZDvWh1XepBs,False,False,True,False,False,True,False,False,False,False
R_6KFYciZDvWh1XepEh,False,False,True,False,False,True,False,False,False,False
R_6KFYciZDvWh1XepCp,False,False,True,False,False,True,False,False,False,False
R_6KFYciZDvWh1XepAz,False,False,True,False,False,True,False,False,False,False
R_6KFYciZDvWh1XepDw,False,False,True,False,False,True,False,False,False,False
R_6KFYciZDvWh1XepBt,False,False,True,False,False,True,False,False,False,False
R_2aF7izgFMbzrWgNNA,False,False,False,False,False,False,False,False,False,True
R_R5msA1FkFlSvInDCe,False,False,True,False,False,False,False,False,False,False
R_3CODsJhiRkAB58pNA,False,False,False,False,True,False,False,False,False,False
R_12Ddsw1y7I3TJwQNA,False,False,False,False,False,True,False,False,False,False
R_2v60KEhuEOT1kmFNA,False,False,False,False,False,True,False,False,False,False
R_3j83qREhUVLrnX0Ej,False,False,False,False,False,True,False,False,False,False
R_3q9FHmiMIQq9i1QNA,False,True,False,False,False,False,False,False,False,False
R_1mCwq7OLfzmD51MBs,False,False,False,False,False,False,False,False,False,True
R_3nNlohOKrrYB2gdBd,False,False,False,False,False,False,False,False,False,True
R_24McuN8HQI0N7IZBd,False,False,False,False,False,False,False,False,False,True
R_Au3rRXZHNVTrTupAq,False,False,False,False,False,False,False,False,False,True
R_3D6MC9v1ScmbhlrNA,False,False,False,False,False,False,False,False,False,True
R_9vItj4JubvuzaYpNA,False,True,False,False,False,False,False,False,False,False
R_1GB47rJhk8ngZj7Bd,False,True,False,False,False,False,True,False,False,False
R_DCu7VdmyOisLGhzNA,False,True,True,False,False,False,False,False,False,False
R_1jTkvMwEBiwbM2WCg,False,True,False,False,False,False,False,False,False,True
R_p9Ov81HTuFU9iBrAy,False,True,True,False,True,False,False,False,False,True
R_32RPvhCW3wW06lcNA,False,True,True,False,False,False,False,False,False,False
R_27JAuRIPRDb44Q6Bd,False,True,False,False,False,False,False,False,False,True
R_27JAuRIPRDb44Q6Dz,False,True,False,False,False,False,False,False,False,True
R_27JAuRIPRDb44Q6Ej,False,True,False,False,False,False,False,False,False,True
R_3sc8GqKYUKIt6aUBd,False,True,False,False,False,False,False,False,False,True
R_3sc8GqKYUKIt6aUDz,False,True,False,False,False,False,False,False,False,True
R_3sc8GqKYUKIt6aUEj,False,True,False,False,False,False,False,False,False,True
R_26hfcW1ffwDFKhaNA,False,False,False,False,False,True,False,False,False,True
R_3spN1mHN6A8bLDeNA,False,False,False,False,False,False,False,False,False,True
R_2dFLnToVKOLiYPwEj,False,False,False,False,False,True,False,False,False,True
R_oZVKQHTjLncL62RNA,False,False,False,False,False,False,False,False,False,True
R_1jdHXGDYx2k4LgNAq,False,True,True,False,False,False,False,False,False,True
R_1GOWE2jQiTaAlaBNA,False,True,True,False,True,False,True,False,False,True
R_2uyTrNk4IJuf3bANA,False,True,False,False,False,False,False,False,False,True
R_1nU7n55FUbw1TG6NA,False,True,True,False,True,False,False,False,False,True
R_1208ICKp83OUimQNA,False,False,False,False,False,False,False,False,False,True
R_XRkALd9ydKBdYNXNA,False,True,False,False,False,False,False,False,False,True
R_2DXMT1QWfZZqJyLBv,False,True,False,True,False,False,False,False,False,True
R_siY1ezsLn87vkTnNA,False,True,False,False,False,False,False,False,False,True
R_31hmChFiaTaS1nWNA,False,True,False,False,False,False,False,False,False,False
R_3L1EyyUXuvWQrVDDu,False,False,False,False,False,False,False,False,False,True
R_BtxU51mQ6fCl6RHNA,False,False,True,False,False,False,False,False,False,False
R_294W2fpVJA7ekxkDq,False,False,True,False,False,False,False,False,False,False
R_rcgex2jiAMZOFPPDq,False,False,True,False,False,False,False,False,False,True
R_eWnvgIN4FzMUb8RNA,False,True,False,False,False,False,False,False,False,True
R_3D7osxa1983dNNWBg,False,False,False,False,False,True,False,False,False,True
R_3hneKPVC73njkQMBh,False,False,True,False,False,False,False,False,False,False
R_3hneKPVC73njkQMBi,False,False,True,False,False,False,False,False,False,False
R_Aiivo14CvegOsaBNA,False,True,False,False,False,False,False,False,False,True
R_Ast6z7RdFRHahnrDq,False,True,False,False,False,True,False,False,False,True
R_25urBhrI8ZOC5oIAy,False,True,False,False,False,True,False,False,False,True
R_3gNU6EVc5JPx8gBAy,False,True,False,False,False,True,False,False,False,True
R_1q2O6AXkqrqzSqgNA,False,True,False,False,False,True,False,False,False,True
R_3nlz268k3GsG1o8Dz,False,True,False,False,False,True,False,False,False,True
R_1GTzUIWbzgCYyNONA,False,True,False,False,False,False,False,False,False,True
R_RCVUQcTEL2otqkpNA,False,True,True,False,True,False,False,False,False,True
R_23V98loXnynssskCt,False,False,True,False,False,False,False,False,False,False
R_23V98loXnynssskCu,False,False,True,False,False,False,False,False,False,False
R_23V98loXnynssskDp,False,False,True,False,False,False,False,False,False,False
R_23V98loXnynssskBf,False,False,True,False,False,False,False,False,False,False
R_9WSaRDSnI6zaLtfCt,False,False,True,False,False,False,False,False,False,False
R_9WSaRDSnI6zaLtfCu,False,False,True,False,False,False,False,False,False,False
R_9WSaRDSnI6zaLtfDp,False,False,True,False,False,False,False,False,False,False
R_9WSaRDSnI6zaLtfBf,False,False,True,False,False,False,False,False,False,False
R_2CZA9fRMe2Rh3SjCt,False,True,False,False,False,True,False,False,False,False
R_2CZA9fRMe2Rh3SjCu,False,True,False,False,False,True,False,False,False,False
R_2CZA9fRMe2Rh3SjDp,False,True,False,False,False,True,False,False,False,False
R_1LZQVgUx5irYlMRBs,False,False,True,False,False,True,False,False,False,False
R_1LZQVgUx5irYlMRCp,False,False,True,False,False,True,False,False,False,False
R_1LZQVgUx5irYlMRBt,False,False,True,False,False,True,False,False,False,False
R_3KVIa0Kyn3rxE42Eb,False,True,False,False,False,False,False,False,False,False
R_1Qng2cs7lrmSEhvNA,False,False,True,False,False,False,False,False,False,True
R_2atAw9Gj5jY9bRYBg,False,True,False,False,False,False,False,False,False,True
R_2atAw9Gj5jY9bRYDa,False,True,False,False,False,False,False,False,False,True
R_2atAw9Gj5jY9bRYEa,False,True,False,False,False,False,False,False,False,True
R_3g0Eiz3w8ctWaIxAy,False,True,False,False,False,False,False,False,False,False
R_ezchBgItjDJb2aBNA,False,True,False,False,False,False,False,False,False,True
R_86xj63hCKIgSFHjNA,False,True,False,False,False,False,False,False,False,False
R_3haNtd1SSsdnMn7NA,False,True,False,False,False,False,False,False,False,False
R_2CIoT2MO3VPFLcbNA,False,False,False,False,False,False,False,False,False,True
R_2OSwVMUadDwsKenAq,False,True,False,False,False,False,False,False,False,False
R_3dQB5ZGg5O36t59NA,False,True,False,False,False,False,False,False,False,False
R_22XrKrTLUhD1jqWNA,False,True,False,False,False,True,False,False,False,False
R_1OwzBoieERUXSnABv,False,True,False,False,False,False,False,False,False,True
R_3eejlXELjVF5QF2NA,False,True,False,False,False,False,True,False,False,False
R_1E6WGPOtLpOtqTSNA,False,False,True,False,True,False,False,False,False,True
R_2QQZTWC0cbSYAaMBw,False,False,True,False,False,False,False,False,False,False
R_2QQZTWC0cbSYAaMAe,False,False,True,False,False,False,False,False,False,False
R_1hMtwWlcTCR49e3Bv,False,False,True,False,False,False,False,False,False,False
R_sBcWTXpf634pmx3NA,False,False,False,False,True,False,False,False,False,False
R_1o6z4NDpj0jbGqqNA,False,True,False,False,False,False,False,False,False,False
R_SK6Ip2FXnhBCBvrCg,False,True,False,False,False,False,True,False,False,True
R_1gBdJHsOfZQJD1rAq,False,True,False,False,False,False,False,False,False,True
R_3syqWgwzWThCngoDz,False,True,False,False,False,False,False,False,False,False
R_1IA6JtGGLfzuqwVDq,False,False,False,False,False,False,False,False,False,True
R_1IA6JtGGLfzuqwVCm,False,False,False,False,False,False,False,False,False,True
R_2pRetWMAq8S6CfjDz,False,True,False,False,False,False,False,False,False,True
R_25ArbrLlE1087hvDv,False,True,False,False,False,True,False,True,False,True
R_2Si61Lgj6Pm9irFBv,False,True,False,False,False,False,False,False,False,True
R_SK1G57e02ZWtdf3Ct,False,True,False,False,False,True,False,False,False,False
R_SK1G57e02ZWtdf3Cu,False,True,False,False,False,True,False,False,False,False
R_SK1G57e02ZWtdf3Dp,False,True,False,False,False,True,False,False,False,False
R_YWIfQ2oQ0cqwIM1NA,False,True,False,False,False,False,False,False,False,False
R_AGuymJw43qr7e5bAe,False,False,True,False,False,False,False,False,False,False
R_1Nslq8LlsdHfDw5Ay,False,True,False,False,False,False,False,False,False,True
R_D5A5U32RI8WdnGNNA,False,True,False,False,False,False,False,False,False,True
R_3hAyuayOGJtZl0ICt,False,True,False,False,False,True,False,False,False,False
R_3hAyuayOGJtZl0ICu,False,True,False,False,False,True,False,False,False,False
R_3hAyuayOGJtZl0IDp,False,True,False,False,False,True,False,False,False,False
R_a5G6wtuBsMS5UfTNA,False,False,False,False,False,False,False,False,False,True
R_1CKDwGelZ1mFbRiBd,False,True,False,False,False,False,False,False,False,True
R_PIjM6Auw0pdEf7jBd,False,True,False,False,False,False,False,False,False,True
R_qxOM9bq31IEZ2HDNA,False,True,False,False,False,False,False,False,False,True
R_1LUO55KDvOBvIPfNA,False,True,False,False,False,False,False,False,False,True
R_1OuEMXzNlIrqAlDBd,False,True,False,False,False,True,False,False,True,True
R_PXqhIy7BB7wIGKBNA,False,True,False,False,False,False,False,False,False,False
R_31HF6DmNG6wngaANA,False,True,False,False,False,False,False,False,False,False
R_2Sv2hL0BzASexdDAy,False,True,True,False,False,False,False,False,False,True
R_22ueDDoAeFN28x3Dz,False,True,True,False,False,False,False,False,False,True
R_2BbOP0Aa1wWoM5gNA,False,True,False,False,False,False,False,False,False,False
R_31pdEbAsCqfOzXbNA,False,True,True,False,False,True,False,False,False,False
R_3HvjWjrKY7d1njUAv,False,False,False,False,False,False,False,False,False,True
R_1Ej0sNsAo3jZFCcNA,False,True,False,False,False,False,False,False,False,True
R_3erwgvVBwTf0vi1Ea,False,True,False,False,False,False,False,False,False,True
R_1HqqGfU4KfxZM75NA,False,True,True,False,False,False,False,False,False,False
R_2PmRy7Unepi3TTgNA,False,True,True,False,False,False,False,False,False,False
R_bqJtT9RbGy99sJjAq,False,False,False,True,False,False,False,False,False,False
R_1HkoqjwxXPKSZfCCe,False,True,True,False,True,False,True,False,False,True
R_3KPVtQur4hV7vOxNA,False,True,True,False,True,False,False,False,False,True
R_ROGtOjSeUezwZt7NA,False,True,True,False,True,False,False,False,False,True
R_2CpihWcyiMt6stSAy,False,True,True,False,True,False,True,False,False,True
R_ywq3tGWcOdcXkGJEc,False,True,True,False,True,False,False,False,False,True
R_3MnFWqdpRnAmJmdBv,False,False,False,True,False,False,False,False,False,False
R_2SB9Azbnchoxe6LDq,False,False,False,False,True,False,False,False,False,False
R_2SB9Azbnchoxe6LCm,False,False,False,False,True,False,False,False,False,False
R_1oBcL30XdgyvzZLNA,False,True,True,False,False,False,False,False,False,False
R_2UbYELLPGrnrmodNA,False,False,True,False,False,False,False,False,False,False
R_aWg2vkM2feEvKlrNA,False,False,True,False,False,True,False,False,False,False
R_1LAtkmTpDRmFaX9Dq,False,False,False,False,False,True,False,False,False,True
R_3kmIe7iD3XyrBYsAq,False,False,True,False,False,True,False,False,False,False
R_DTWAJf1ic5upsPLNA,False,True,False,False,False,False,False,False,False,True
R_5gTpgx1xyvYo39nCf,False,True,True,False,True,False,False,False,False,True
R_3fJUeYueGUnR4gVDq,False,True,True,False,True,False,False,False,False,True
R_22mDlh3vOtjlDCRDq,False,True,True,False,True,False,False,False,False,True
R_oZAJKwhRDaUfPQ5Cm,False,True,True,False,False,False,True,False,False,True
R_333Wt8WXMu5MXLQEb,False,False,True,False,False,False,False,False,False,False
R_333Wt8WXMu5MXLQCe,False,False,True,False,False,False,False,False,False,False
R_333Wt8WXMu5MXLQEc,False,False,True,False,False,False,False,False,False,False
R_BJ6AzybGh8RYe2dNA,False,True,False,False,False,False,False,False,False,False
R_UziH0qkSFr45FIJNA,False,True,False,False,False,False,False,False,False,True
R_tFN0clTh4cZI6khNA,False,True,False,False,False,False,True,False,False,True
R_10YOKIUYovvno0bNA,False,False,False,False,False,False,False,False,False,True
R_1j8904agnvXko8oCm,False,True,False,False,False,False,False,False,False,False
R_0B8QwkBfZebXYDTEj,False,False,False,False,False,True,False,False,False,True
R_3GcFzEfaPQ3qbyTBs,False,True,True,False,True,False,True,False,False,True
R_1cXP42HaJyQLp5ENA,False,True,True,False,True,False,False,False,False,True
R_1CHnJaZjXEqllAcCf,False,True,True,False,True,False,False,False,False,True
R_2BkSOT64E6Z3FAtNA,False,False,False,False,False,False,False,False,False,True
R_3m9PwxqXFQAzKj9Cc,False,False,False,False,False,True,False,False,False,False
R_3iBTDadLRNY96X7Dz,False,True,False,False,False,False,False,False,False,False
R_5BzMJ6dSFD9kv2FNA,False,True,False,False,False,False,False,False,False,False
R_41tDU4YkqQ5YSFXNA,False,False,True,False,False,False,False,False,False,True
R_SQaCGhwkDlheZjzNA,False,False,True,False,False,False,False,False,False,False
R_byFhQBHNRFHWP0BDq,False,True,False,False,False,True,False,False,False,True
R_Y9MQwNk8plbQLsZDz,False,True,False,False,False,True,False,False,False,True
R_3lQ9407Z4BfKtHaDz,False,True,False,False,False,True,False,False,False,False
R_RElwoaeQXXf108VNA,False,True,True,False,False,False,True,False,False,True
R_2cABaB2pDBii1S0Ae,False,False,False,False,True,False,False,False,False,False
R_Z8HOD7698iUvvK9Aq,False,False,True,False,False,False,False,False,False,True
R_2vbM1dqeF3HlOXsNA,False,True,False,False,False,True,False,False,False,True
R_1dc9OMFKI9yz3fcBg,False,False,False,False,True,False,False,False,False,False
R_1LLqTXEJA2OUPSHDz,False,True,False,False,False,True,False,False,False,True
R_2uR1VQEtEY0J0E0Bb,False,False,True,False,False,True,False,False,False,False
R_2rrs2lAWPGB4dELNA,False,False,False,False,True,False,False,False,False,True
R_OJQOGxvQr79E2C5NA,False,False,False,False,False,False,False,False,False,True
R_3ixVuIu9RvggOxpNA,False,False,False,False,False,False,False,False,False,True
R_2Y31pAs1fmIYRmXAy,False,False,False,False,False,False,False,False,False,True
R_z8WLb6EV0kfdw1HNA,False,False,False,False,False,False,False,False,True,True
R_30pc3X0jM72xq7HNA,False,True,False,False,False,False,False,False,False,False
R_1OoyK7nGYQHUAMjBd,False,True,False,False,False,False,False,False,False,False
R_1OoyK7nGYQHUAMjDz,False,True,False,False,False,False,False,False,False,False
R_1OoyK7nGYQHUAMjEj,False,True,False,False,False,False,False,False,False,False
R_1mQOM3TeasFrfBbNA,False,True,False,False,False,False,False,False,False,False
R_2QsbyUi6xRIqdaENA,False,False,False,False,False,True,False,False,False,False
R_5oqvd2ie4hT3SP7NA,False,True,False,False,False,False,False,False,False,False
R_djsqWPJExxweoGRDv,False,True,True,False,True,False,True,False,False,True
R_2rr4fzOSWBwm3gDNA,False,True,True,False,False,False,False,False,False,True
R_2w4PkFY8WeJb08ANA,False,True,True,False,False,False,False,False,False,True
R_1FtxoXmRPwonLcwBd,False,True,True,False,True,False,True,False,False,True
R_2v04mHvVF5ufS3cNA,False,True,True,False,False,False,False,False,False,False
R_3ndhe52siyeo54dBd,False,True,False,False,False,False,False,False,False,False
R_SORImRt6oglRcHLAy,False,True,True,False,False,False,True,False,False,True
R_2BfjERNB51LPJeeDz,False,True,False,False,False,False,False,False,False,False
R_1P6hvjeCwBvRCUREj,False,False,False,False,False,True,False,False,False,True
